host_unix_time_ns,lsl_timestamp_s,seq,device_clock_us,target_raw_count,target_current_units,target_filtered_units,target_status,raw_line
1778637486355810804,51784.954831058,223,2467604,-202494.0,-202494.0,-202402.76136687867,2,"D2,223,2467604,-202494,-202494.000000,2"
1778637486370871595,51784.969831058,224,2482604,-202527.0,-202527.0,-202451.60428439893,2,"D2,224,2482604,-202527,-202527.000000,2"
1778637486380929547,51784.979831058,225,2492604,-202447.0,-202447.0,-202489.62448387887,2,"D2,225,2492604,-202447,-202447.000000,2"
1778637486390938072,51784.989831058,226,2502604,-202453.0,-202453.0,-202488.89592661447,2,"D2,226,2502604,-202453,-202453.000000,2"
1778637486400967440,51784.999831058,227,2512604,-202418.0,-202418.0,-202464.4974898236,2,"D2,227,2512604,-202418,-202418.000000,2"
1778637486411021834,51785.009831058,228,2522604,-202465.0,-202465.0,-202444.22211751694,2,"D2,228,2522604,-202465,-202465.000000,2"
1778637486421019880,51785.019831058,229,2532604,-202385.0,-202385.0,-202432.94879723908,2,"D2,229,2532604,-202385,-202385.000000,2"
1778637486431123946,51785.029835058,230,2542608,-202434.0,-202434.0,-202421.64717739145,2,"D2,230,2542608,-202434,-202434.000000,2"
1778637486446221300,51785.044831058,231,2557604,-202352.0,-202352.0,-202407.87390239758,2,"D2,231,2557604,-202352,-202352.000000,2"
1778637486456158087,51785.054831058,232,2567604,-202470.0,-202470.0,-202401.044185473,2,"D2,232,2567604,-202470,-202470.000000,2"
1778637486466175227,51785.064831058,233,2577604,-202416.0,-202416.0,-202412.79693225535,2,"D2,233,2577604,-202416,-202416.000000,2"
1778637486476293435,51785.074831058,234,2587604,-202490.0,-202490.0,-202434.45760103568,2,"D2,234,2587604,-202490,-202490.000000,2"
1778637486486368424,51785.084831058,235,2597604,-202510.0,-202510.0,-202462.40207565817,2,"D2,235,2597604,-202510,-202510.000000,2"
1778637486496439548,51785.094831058,236,2607604,-202520.0,-202520.0,-202493.6594923152,2,"D2,236,2607604,-202520,-202520.000000,2"
1778637486511495355,51785.109831058,237,2622604,-202647.0,-202647.0,-202531.32132227306,2,"D2,237,2622604,-202647,-202647.000000,2"
1778637486521470502,51785.119831058,238,2632604,-202512.0,-202512.0,-202567.88842616318,2,"D2,238,2632604,-202512,-202512.000000,2"
1778637486531432996,51785.129831058,239,2642604,-202593.0,-202593.0,-202576.8521987535,2,"D2,239,2642604,-202593,-202593.000000,2"
1778637486541509247,51785.139831058,240,2652604,-202476.0,-202476.0,-202561.80151938487,2,"D2,240,2652604,-202476,-202476.000000,2"
1778637486551467117,51785.149831058,241,2662604,-202416.0,-202416.0,-202520.18103972607,2,"D2,241,2662604,-202416,-202416.000000,2"
1778637486561488889,51785.159831058,242,2672604,-202315.0,-202315.0,-202448.84073850157,2,"D2,242,2672604,-202315,-202315.000000,2"
1778637486576675542,51785.174831058,243,2687604,-202350.0,-202350.0,-202377.0617876978,2,"D2,243,2687604,-202350,-202350.000000,2"
